id,fold
TRAIN_03816,2
TRAIN_03817,4
TRAIN_03818,0
TRAIN_03819,3
TRAIN_03820,1
TRAIN_03821,3
TRAIN_03822,0
TRAIN_03823,1
TRAIN_03824,3
TRAIN_03825,3
TRAIN_03826,0
TRAIN_03827,1
TRAIN_03828,3
TRAIN_03829,3
TRAIN_03830,3
TRAIN_03831,1
TRAIN_03832,3
TRAIN_03833,3
TRAIN_03834,1
TRAIN_03835,4
TRAIN_03836,0
TRAIN_03837,0
TRAIN_03838,0
TRAIN_03839,2
TRAIN_03840,1
TRAIN_03841,4
TRAIN_03842,1
TRAIN_03843,2
TRAIN_03844,0
TRAIN_03845,4
TRAIN_03846,1
TRAIN_03847,0
TRAIN_03848,3
TRAIN_03849,1
TRAIN_03850,3
TRAIN_03851,3
TRAIN_03852,4
TRAIN_03853,2
TRAIN_03854,2
TRAIN_03855,0
TRAIN_03856,0
TRAIN_03857,3
TRAIN_03858,3
TRAIN_03859,0
TRAIN_03860,1
TRAIN_03861,3
TRAIN_03862,0
TRAIN_03863,3
TRAIN_03864,2
TRAIN_03865,4
TRAIN_03866,2
TRAIN_03867,3
TRAIN_03868,0
TRAIN_03869,3
TRAIN_03870,4
TRAIN_03871,2
TRAIN_03872,4
TRAIN_03873,1
TRAIN_03874,2
TRAIN_03875,3
TRAIN_03876,0
TRAIN_03877,4
TRAIN_03878,0
TRAIN_03879,1
TRAIN_03880,0
TRAIN_03881,3
TRAIN_03882,4
TRAIN_03883,2
TRAIN_03884,3
TRAIN_03885,3
TRAIN_03886,0
TRAIN_03887,2
TRAIN_03888,3
TRAIN_03889,3
TRAIN_03890,1
TRAIN_03891,0
TRAIN_03892,0
TRAIN_03893,0
TRAIN_03894,2
TRAIN_03895,4
TRAIN_03896,1
TRAIN_03897,0
TRAIN_03898,3
TRAIN_03899,0
TRAIN_03900,1
TRAIN_03901,4
TRAIN_03902,3
TRAIN_03903,4
TRAIN_03904,0
TRAIN_03905,1
TRAIN_03906,1
TRAIN_03907,0
TRAIN_03908,0
TRAIN_03909,4
TRAIN_03910,4
TRAIN_03911,4
TRAIN_03912,0
TRAIN_03913,4
TRAIN_03914,0
TRAIN_03915,1
TRAIN_03916,2
TRAIN_03917,2
TRAIN_03918,1
TRAIN_03919,4
TRAIN_03920,3
TRAIN_03921,2
TRAIN_03922,1
TRAIN_03923,1
TRAIN_03924,1
TRAIN_03925,3
TRAIN_03926,0
TRAIN_03927,0
TRAIN_03928,2
TRAIN_03929,3
TRAIN_03930,4
TRAIN_03931,3
TRAIN_03932,4
TRAIN_03933,1
TRAIN_03934,3
TRAIN_03935,0
TRAIN_03936,1
TRAIN_03937,4
TRAIN_03938,1
TRAIN_03939,1
TRAIN_03940,0
TRAIN_03941,3
TRAIN_03942,0
TRAIN_03943,1
TRAIN_03944,3
TRAIN_03945,2
TRAIN_03946,2
TRAIN_03947,1
TRAIN_03948,4
TRAIN_03949,4
TRAIN_03950,4
TRAIN_03951,1
TRAIN_03952,1
TRAIN_03953,1
TRAIN_03954,1
TRAIN_03955,4
TRAIN_03956,0
TRAIN_03957,2
TRAIN_03958,2
TRAIN_03959,2
TRAIN_03960,3
TRAIN_03961,0
TRAIN_03962,4
TRAIN_03963,1
TRAIN_03964,0
TRAIN_03965,1
TRAIN_03966,2
TRAIN_03967,2
TRAIN_03968,1
TRAIN_03969,1
TRAIN_03970,4
TRAIN_03971,1
TRAIN_03972,2
TRAIN_03973,0
TRAIN_03974,4
TRAIN_03975,1
TRAIN_03976,0
TRAIN_03977,1
TRAIN_03978,4
TRAIN_03979,1
TRAIN_03980,3
TRAIN_03981,1
TRAIN_03982,2
TRAIN_03983,0
TRAIN_03984,1
TRAIN_03985,2
TRAIN_03986,1
TRAIN_03987,3
TRAIN_03988,1
TRAIN_03989,1
TRAIN_03990,2
TRAIN_03991,3
TRAIN_03992,1
TRAIN_03993,0
TRAIN_03994,2
TRAIN_03995,1
TRAIN_03996,3
TRAIN_03997,3
TRAIN_03998,2
TRAIN_03999,2
TRAIN_04000,3
TRAIN_04001,0
TRAIN_04002,2
TRAIN_04003,3
TRAIN_04004,3
TRAIN_04005,1
TRAIN_04006,3
TRAIN_04007,1
TRAIN_04008,2
TRAIN_04009,3
TRAIN_04010,1
TRAIN_04011,1
TRAIN_04012,1
TRAIN_04013,2
TRAIN_04014,4
TRAIN_04015,2
TRAIN_04016,0
TRAIN_04017,1
TRAIN_04018,3
TRAIN_04019,0
TRAIN_04020,0
TRAIN_04021,1
TRAIN_04022,2
TRAIN_04023,4
TRAIN_04024,0
TRAIN_04025,3
TRAIN_04026,0
TRAIN_04027,4
TRAIN_04028,4
TRAIN_04029,2
TRAIN_04030,3
TRAIN_04031,3
TRAIN_04032,1
TRAIN_04033,3
TRAIN_04034,0
TRAIN_04035,3
TRAIN_04036,4
TRAIN_04037,1
TRAIN_04038,0
TRAIN_04039,1
TRAIN_04040,0
TRAIN_04041,1
TRAIN_04042,2
TRAIN_04043,4
TRAIN_04044,3
TRAIN_04045,0
TRAIN_04046,0
TRAIN_04047,3
TRAIN_04048,4
TRAIN_04049,1
TRAIN_04050,2
TRAIN_04051,2
TRAIN_04052,4
TRAIN_04053,2
TRAIN_04054,4
TRAIN_04055,4
TRAIN_04056,3
TRAIN_04057,1
TRAIN_04058,0
TRAIN_04059,0
TRAIN_04060,0
TRAIN_04061,2
TRAIN_04062,0
TRAIN_04063,0
TRAIN_04064,1
TRAIN_04065,2
TRAIN_04066,1
TRAIN_04067,0
TRAIN_04068,1
TRAIN_04069,4
TRAIN_04070,1
TRAIN_04071,2
TRAIN_04072,4
TRAIN_04073,1
TRAIN_04074,1
TRAIN_04075,4
TRAIN_04076,4
TRAIN_04077,3
TRAIN_04078,2
TRAIN_04079,0
TRAIN_04080,1
TRAIN_04081,0
TRAIN_04082,4
TRAIN_04083,2
TRAIN_04084,2
TRAIN_04085,4
TRAIN_04086,4
TRAIN_04087,4
TRAIN_04088,2
TRAIN_04089,4
TRAIN_04090,4
TRAIN_04091,1
TRAIN_04092,0
TRAIN_04093,4
TRAIN_04094,4
TRAIN_04095,1
TRAIN_04096,1
TRAIN_04097,2
TRAIN_04098,3
TRAIN_04099,3
TRAIN_04100,1
TRAIN_04101,0
TRAIN_04102,0
TRAIN_04103,1
TRAIN_04104,4
TRAIN_04105,0
TRAIN_04106,4
TRAIN_04107,1
TRAIN_04108,4
TRAIN_04109,1
TRAIN_04110,4
TRAIN_04111,0
TRAIN_04112,3
TRAIN_04113,1
TRAIN_04114,2
TRAIN_04115,1
TRAIN_04116,4
TRAIN_04117,2
TRAIN_04118,3
TRAIN_04119,1
TRAIN_04120,0
TRAIN_04121,1
TRAIN_04122,4
TRAIN_04123,1
TRAIN_04124,1
TRAIN_04125,0
TRAIN_04126,3
TRAIN_04127,2
TRAIN_04128,1
TRAIN_04129,1
TRAIN_04130,0
TRAIN_04131,2
TRAIN_04132,1
TRAIN_04133,2
TRAIN_04134,1
TRAIN_04135,2
TRAIN_04136,1
TRAIN_04137,3
TRAIN_04138,4
TRAIN_04139,3
TRAIN_04140,3
TRAIN_04141,3
TRAIN_04142,0
TRAIN_04143,1
TRAIN_04144,0
TRAIN_04145,1
TRAIN_04146,3
TRAIN_04147,3
TRAIN_04148,0
TRAIN_04149,3
TRAIN_04150,3
TRAIN_04151,4
TRAIN_04152,3
TRAIN_04153,0
TRAIN_04154,4
TRAIN_04155,4
TRAIN_04156,4
TRAIN_04157,4
TRAIN_04158,3
TRAIN_04159,4
TRAIN_04160,4
TRAIN_04161,4
TRAIN_04162,1
TRAIN_04163,3
TRAIN_04164,3
TRAIN_04165,3
TRAIN_04166,3
TRAIN_04167,1
TRAIN_04168,1
TRAIN_04169,4
TRAIN_04170,2
TRAIN_04171,0
TRAIN_04172,0
TRAIN_04173,4
TRAIN_04174,3
TRAIN_04175,2
TRAIN_04176,1
TRAIN_04177,1
TRAIN_04178,4
TRAIN_04179,1
TRAIN_04180,3
TRAIN_04181,1
TRAIN_04182,1
TRAIN_04183,1
TRAIN_04184,0
TRAIN_04185,2
TRAIN_04186,4
TRAIN_04187,1
TRAIN_04188,4
TRAIN_04189,3
TRAIN_04190,0
TRAIN_04191,2
TRAIN_04192,0
TRAIN_04193,4
TRAIN_04194,1
TRAIN_04195,4
TRAIN_04196,2
TRAIN_04197,1
TRAIN_04198,4
TRAIN_04199,0
TRAIN_04200,4
TRAIN_04201,3
TRAIN_04202,3
TRAIN_04203,0
TRAIN_04204,2
TRAIN_04205,0
TRAIN_04206,3
TRAIN_04207,0
TRAIN_04208,3
TRAIN_04209,4
TRAIN_04210,0
TRAIN_04211,4
TRAIN_04212,4
TRAIN_04213,3
TRAIN_04214,0
TRAIN_04215,0
TRAIN_04216,3
TRAIN_04217,1
TRAIN_04218,3
TRAIN_04219,0
TRAIN_04220,3
TRAIN_04221,1
TRAIN_04222,1
TRAIN_04223,4
TRAIN_04224,1
TRAIN_04225,3
TRAIN_04226,0
TRAIN_04227,1
TRAIN_04228,2
TRAIN_04229,2
TRAIN_04230,2
TRAIN_04231,1
TRAIN_04232,2
TRAIN_04233,3
TRAIN_04234,4
TRAIN_04235,4
TRAIN_04236,4
TRAIN_04237,3
TRAIN_04238,1
TRAIN_04239,4
TRAIN_04240,4
TRAIN_04241,4
TRAIN_04242,2
TRAIN_04243,1
TRAIN_04244,3
TRAIN_04245,3
TRAIN_04246,1
TRAIN_04247,4
TRAIN_04248,2
TRAIN_04249,1
TRAIN_04250,0
TRAIN_04251,3
TRAIN_04252,4
TRAIN_04253,4
TRAIN_04254,3
TRAIN_04255,1
TRAIN_04256,3
TRAIN_04257,0
TRAIN_04258,0
TRAIN_04259,4
TRAIN_04260,3
TRAIN_04261,4
TRAIN_04262,3
TRAIN_04263,3
TRAIN_04264,4
TRAIN_04265,3
TRAIN_04266,4
TRAIN_04267,3
TRAIN_04268,3
TRAIN_04269,1
TRAIN_04270,4
TRAIN_04271,0
TRAIN_04272,2
TRAIN_04273,2
TRAIN_04274,0
TRAIN_04275,1
TRAIN_04276,3
TRAIN_04277,3
TRAIN_04278,0
TRAIN_04279,3
TRAIN_04280,2
TRAIN_04281,4
TRAIN_04282,2
TRAIN_04283,0
TRAIN_04284,1
TRAIN_04285,3
TRAIN_04286,2
TRAIN_04287,0
TRAIN_04288,0
TRAIN_04289,0
TRAIN_04290,1
TRAIN_04291,2
TRAIN_04292,0
TRAIN_04293,3
TRAIN_04294,3
TRAIN_04295,4
TRAIN_04296,2
TRAIN_04297,1
TRAIN_04298,1
TRAIN_04299,3
TRAIN_04300,4
TRAIN_04301,1
TRAIN_04302,0
TRAIN_04303,4
TRAIN_04304,0
TRAIN_04305,1
TRAIN_04306,1
TRAIN_04307,0
TRAIN_04308,1
TRAIN_04309,0
TRAIN_04310,4
TRAIN_04311,2
TRAIN_04312,2
TRAIN_04313,1
TRAIN_04314,3
TRAIN_04315,0
TRAIN_04316,3
TRAIN_04317,3
TRAIN_04318,4
TRAIN_04319,1
TRAIN_04320,1
TRAIN_04321,1
TRAIN_04322,2
TRAIN_04323,1
TRAIN_04324,0
TRAIN_04325,4
TRAIN_04326,3
TRAIN_04327,3
TRAIN_04328,3
TRAIN_04329,3
TRAIN_04330,1
TRAIN_04331,2
TRAIN_04332,1
TRAIN_04333,3
TRAIN_04334,1
TRAIN_04335,4
TRAIN_04336,1
TRAIN_04337,4
TRAIN_04338,3
TRAIN_04339,1
TRAIN_04340,2
TRAIN_04341,2
TRAIN_04342,4
TRAIN_04343,2
TRAIN_04344,3
TRAIN_04345,0
TRAIN_04346,1
TRAIN_04347,3
TRAIN_04348,4
TRAIN_04349,2
TRAIN_04350,4
TRAIN_04351,4
TRAIN_04352,2
TRAIN_04353,2
TRAIN_04354,1
TRAIN_04355,3
TRAIN_04356,1
TRAIN_04357,0
TRAIN_04358,1
TRAIN_04359,2
TRAIN_04360,2
TRAIN_04361,0
TRAIN_04362,2
TRAIN_04363,0
TRAIN_04364,1
TRAIN_04365,4
TRAIN_04366,2
TRAIN_04367,0
TRAIN_04368,4
TRAIN_04369,4
TRAIN_04370,2
TRAIN_04371,3
TRAIN_04372,4
TRAIN_04373,0
TRAIN_04374,2
TRAIN_04375,4
TRAIN_04376,0
TRAIN_04377,4
TRAIN_04378,3
TRAIN_04379,3
TRAIN_04380,3
TRAIN_04381,4
TRAIN_04382,2
TRAIN_04383,4
TRAIN_04384,2
TRAIN_04385,0
TRAIN_04386,0
TRAIN_04387,2
TRAIN_04388,4
TRAIN_04389,4
TRAIN_04390,0
TRAIN_04391,4
TRAIN_04392,0
TRAIN_04393,3
TRAIN_04394,4
TRAIN_04395,3
TRAIN_04396,4
TRAIN_04397,2
TRAIN_04398,1
TRAIN_04399,2
TRAIN_04400,2
TRAIN_04401,4
TRAIN_04402,4
TRAIN_04403,1
TRAIN_04404,3
TRAIN_04405,2
TRAIN_04406,3
TRAIN_04407,3
TRAIN_04408,3
TRAIN_04409,2
TRAIN_04410,3
TRAIN_04411,4
TRAIN_04412,4
TRAIN_04413,4
TRAIN_04414,4
TRAIN_04415,1
TRAIN_04416,3
TRAIN_04417,3
TRAIN_04418,3
TRAIN_04419,3
TRAIN_04420,2
TRAIN_04421,2
TRAIN_04422,3
TRAIN_04423,2
TRAIN_04424,1
TRAIN_04425,0
TRAIN_04426,4
TRAIN_04427,1
TRAIN_04428,3
TRAIN_04429,2
TRAIN_04430,4
TRAIN_04431,0
TRAIN_04432,0
TRAIN_04433,2
TRAIN_04434,1
TRAIN_04435,0
TRAIN_04436,3
TRAIN_04437,0
TRAIN_04438,0
TRAIN_04439,0
TRAIN_04440,1
TRAIN_04441,3
TRAIN_04442,0
TRAIN_04443,4
TRAIN_04444,0
TRAIN_04445,0
TRAIN_04446,4
TRAIN_04447,1
TRAIN_04448,0
TRAIN_04449,0
TRAIN_04450,4
TRAIN_04451,1
TRAIN_04452,1
TRAIN_04453,4
TRAIN_04454,0
TRAIN_04455,4
TRAIN_04456,0
TRAIN_04457,1
TRAIN_04458,0
TRAIN_04459,4
TRAIN_04460,3
TRAIN_04461,4
TRAIN_04462,2
TRAIN_04463,4
TRAIN_04464,1
TRAIN_04465,4
TRAIN_04466,4
TRAIN_04467,3
TRAIN_04468,0
TRAIN_04469,3
TRAIN_04470,4
TRAIN_04471,2
TRAIN_04472,0
TRAIN_04473,1
TRAIN_04474,2
TRAIN_04475,1
TRAIN_04476,2
TRAIN_04477,1
TRAIN_04478,2
TRAIN_04479,2
TRAIN_04480,1
TRAIN_04481,4
TRAIN_04482,2
TRAIN_04483,3
TRAIN_04484,1
TRAIN_04485,1
TRAIN_04486,2
TRAIN_04487,3
TRAIN_04488,4
TRAIN_04489,3
TRAIN_04490,3
TRAIN_04491,2
TRAIN_04492,0
TRAIN_04493,3
TRAIN_04494,0
TRAIN_04495,0
TRAIN_04496,3
TRAIN_04497,1
TRAIN_04498,0
TRAIN_04499,3
TRAIN_04500,3
TRAIN_04501,1
TRAIN_04502,0
TRAIN_04503,3
TRAIN_04504,3
TRAIN_04505,2
TRAIN_04506,2
TRAIN_04507,4
TRAIN_04508,0
TRAIN_04509,3
TRAIN_04510,1
TRAIN_04511,2
TRAIN_04512,1
TRAIN_04513,1
TRAIN_04514,4
TRAIN_04515,1
TRAIN_04516,1
TRAIN_04517,4
TRAIN_04518,4
TRAIN_04519,3
TRAIN_04520,0
TRAIN_04521,3
TRAIN_04522,0
TRAIN_04523,1
TRAIN_04524,3
TRAIN_04525,4
TRAIN_04526,1
TRAIN_04527,1
TRAIN_04528,0
TRAIN_04529,4
TRAIN_04530,1
TRAIN_04531,3
TRAIN_04532,1
TRAIN_04533,3
TRAIN_04534,4
TRAIN_04535,0
TRAIN_04536,4
TRAIN_04537,3
TRAIN_04538,2
TRAIN_04539,3
TRAIN_04540,1
TRAIN_04541,0
TRAIN_04542,0
TRAIN_04543,0
TRAIN_04544,1
TRAIN_04545,3
TRAIN_04546,3
TRAIN_04547,3
TRAIN_04548,2
TRAIN_04549,2
TRAIN_04550,2
TRAIN_04551,3
TRAIN_04552,1
TRAIN_04553,0
TRAIN_04554,1
TRAIN_04555,1
TRAIN_04556,0
TRAIN_04557,3
TRAIN_04558,0
TRAIN_04559,4
TRAIN_04560,2
TRAIN_04561,2
TRAIN_04562,3
TRAIN_04563,0
TRAIN_04564,3
TRAIN_04565,0
TRAIN_04566,2
TRAIN_04567,2
TRAIN_04568,0
TRAIN_04569,3
TRAIN_04570,0
TRAIN_04571,2
TRAIN_04572,4
TRAIN_04573,2
TRAIN_04574,0
TRAIN_04575,3
TRAIN_04576,3
TRAIN_04577,0
TRAIN_04578,0
TRAIN_04579,3
TRAIN_04580,3
TRAIN_04581,1
TRAIN_04582,3
TRAIN_04583,3
TRAIN_04584,3
TRAIN_04585,1
TRAIN_04586,1
TRAIN_04587,1
TRAIN_04588,1
TRAIN_04589,1
TRAIN_04590,0
TRAIN_04591,2
TRAIN_04592,2
TRAIN_04593,1
TRAIN_04594,2
TRAIN_04595,1
TRAIN_04596,2
TRAIN_04597,0
TRAIN_04598,2
TRAIN_04599,1
TRAIN_04600,1
TRAIN_04601,0
TRAIN_04602,2
TRAIN_04603,3
TRAIN_04604,4
TRAIN_04605,3
TRAIN_04606,0
TRAIN_04607,0
TRAIN_04608,2
TRAIN_04609,1
TRAIN_04610,3
TRAIN_04611,2
TRAIN_04612,0
TRAIN_04613,2
TRAIN_04614,1
TRAIN_04615,2
TRAIN_04616,1
TRAIN_04617,0
TRAIN_04618,4
TRAIN_04619,1
TRAIN_04620,3
TRAIN_04621,1
TRAIN_04622,2
TRAIN_04623,3
TRAIN_04624,4
TRAIN_04625,1
TRAIN_04626,3
TRAIN_04627,1
TRAIN_04628,2
TRAIN_04629,1
TRAIN_04630,4
TRAIN_04631,4
TRAIN_04632,0
TRAIN_04633,1
TRAIN_04634,4
TRAIN_04635,3
TRAIN_04636,2
TRAIN_04637,4
TRAIN_04638,3
TRAIN_04639,0
TRAIN_04640,3
TRAIN_04641,2
TRAIN_04642,0
TRAIN_04643,1
TRAIN_04644,2
TRAIN_04645,4
TRAIN_04646,4
TRAIN_04647,0
TRAIN_04648,0
TRAIN_04649,3
TRAIN_04650,2
TRAIN_04651,3
TRAIN_04652,1
TRAIN_04653,2
TRAIN_04654,0
TRAIN_04655,1
TRAIN_04656,3
TRAIN_04657,4
TRAIN_04658,0
TRAIN_04659,0
TRAIN_04660,1
TRAIN_04661,4
TRAIN_04662,4
TRAIN_04663,0
TRAIN_04664,0
TRAIN_04665,2
TRAIN_04666,4
TRAIN_04667,1
TRAIN_04668,2
TRAIN_04669,4
TRAIN_04670,4
TRAIN_04671,0
TRAIN_04672,4
TRAIN_04673,4
TRAIN_04674,1
TRAIN_04675,2
TRAIN_04676,2
TRAIN_04677,0
TRAIN_04678,1
TRAIN_04679,4
TRAIN_04680,2
TRAIN_04681,1
TRAIN_04682,1
TRAIN_04683,3
TRAIN_04684,0
TRAIN_04685,2
TRAIN_04686,3
TRAIN_04687,0
TRAIN_04688,2
TRAIN_04689,0
TRAIN_04690,0
TRAIN_04691,3
TRAIN_04692,0
TRAIN_04693,0
TRAIN_04694,4
TRAIN_04695,2
TRAIN_04696,4
TRAIN_04697,0
TRAIN_04698,0
TRAIN_04699,3
TRAIN_04700,4
TRAIN_04701,4
TRAIN_04702,3
TRAIN_04703,2
TRAIN_04704,0
TRAIN_04705,1
TRAIN_04706,1
TRAIN_04707,1
TRAIN_04708,3
TRAIN_04709,0
TRAIN_04710,3
TRAIN_04711,2
TRAIN_04712,3
TRAIN_04713,4
TRAIN_04714,2
TRAIN_04715,2
TRAIN_04716,0
TRAIN_04717,4
TRAIN_04718,1
TRAIN_04719,2
TRAIN_04720,2
TRAIN_04721,1
TRAIN_04722,1
TRAIN_04723,4
TRAIN_04724,1
TRAIN_04725,0
TRAIN_04726,3
TRAIN_04727,4
TRAIN_04728,1
TRAIN_04729,4
TRAIN_04730,4
TRAIN_04731,1
TRAIN_04732,4
TRAIN_04733,1
TRAIN_04734,4
TRAIN_04735,0
TRAIN_04736,4
TRAIN_04737,1
TRAIN_04738,3
TRAIN_04739,2
TRAIN_04740,1
TRAIN_04741,2
TRAIN_04742,1
TRAIN_04743,1
TRAIN_04744,4
TRAIN_04745,1
TRAIN_04746,3
TRAIN_04747,3
TRAIN_04748,0
TRAIN_04749,3
TRAIN_04750,4
TRAIN_04751,0
TRAIN_04752,3
TRAIN_04753,0
TRAIN_04754,3
TRAIN_04755,4
TRAIN_04756,1
TRAIN_04757,1
TRAIN_04758,4
TRAIN_04759,0
TRAIN_04760,2
TRAIN_04761,3
TRAIN_04762,0
TRAIN_04763,4
TRAIN_04764,1
TRAIN_04765,3
TRAIN_04766,3
TRAIN_04767,3
TRAIN_04768,3
TRAIN_04769,1
TRAIN_04770,2
TRAIN_04771,3
TRAIN_04772,0
TRAIN_04773,1
TRAIN_04774,1
TRAIN_04775,1
TRAIN_04776,3
TRAIN_04777,0
TRAIN_04778,4
TRAIN_04779,0
TRAIN_04780,2
TRAIN_04781,1
TRAIN_04782,2
TRAIN_04783,1
TRAIN_04784,4
TRAIN_04785,4
TRAIN_04786,4
TRAIN_04787,1
TRAIN_04788,1
TRAIN_04789,3
TRAIN_04790,0
TRAIN_04791,0
TRAIN_04792,2
TRAIN_04793,0
TRAIN_04794,1
TRAIN_04795,2
TRAIN_04796,2
TRAIN_04797,2
TRAIN_04798,0
TRAIN_04799,0
TRAIN_04800,4
TRAIN_04801,1
TRAIN_04802,3
TRAIN_04803,4
TRAIN_04804,2
TRAIN_04805,4
TRAIN_04806,0
TRAIN_04807,3
TRAIN_04808,1
TRAIN_04809,2
TRAIN_04810,0
TRAIN_04811,3
TRAIN_04812,3
TRAIN_04813,3
TRAIN_04814,2
TRAIN_04815,3
TRAIN_04816,0
TRAIN_04817,0
TRAIN_04818,2
TRAIN_04819,4
TRAIN_04820,3
TRAIN_04821,1
TRAIN_04822,2
TRAIN_04823,3
TRAIN_04824,2
TRAIN_04825,1
TRAIN_04826,4
TRAIN_04827,1
TRAIN_04828,0
TRAIN_04829,0
TRAIN_04830,3
TRAIN_04831,1
TRAIN_04832,4
TRAIN_04833,1
TRAIN_04834,0
TRAIN_04835,2
TRAIN_04836,0
TRAIN_04837,3
TRAIN_04838,3
TRAIN_04839,3
TRAIN_04840,2
TRAIN_04841,1
TRAIN_04842,4
TRAIN_04843,4
TRAIN_04844,2
TRAIN_04845,3
TRAIN_04846,0
TRAIN_04847,1
TRAIN_04848,2
TRAIN_04849,3
TRAIN_04850,4
TRAIN_04851,0
TRAIN_04852,1
TRAIN_04853,1
TRAIN_04854,0
TRAIN_04855,3
TRAIN_04856,4
TRAIN_04857,3
TRAIN_04858,3
TRAIN_04859,0
TRAIN_04860,1
TRAIN_04861,2
TRAIN_04862,1
TRAIN_04863,2
TRAIN_04864,3
TRAIN_04865,1
TRAIN_04866,1
TRAIN_04867,2
TRAIN_04868,3
TRAIN_04869,2
TRAIN_04870,4
TRAIN_04871,2
TRAIN_04872,4
TRAIN_04873,3
TRAIN_04874,0
TRAIN_04875,4
TRAIN_04876,1
TRAIN_04877,1
TRAIN_04878,0
TRAIN_04879,2
TRAIN_04880,0
TRAIN_04881,3
TRAIN_04882,3
TRAIN_04883,1
TRAIN_04884,4
TRAIN_04885,2
TRAIN_04886,2
TRAIN_04887,1
TRAIN_04888,1
TRAIN_04889,0
TRAIN_04890,3
TRAIN_04891,1
TRAIN_04892,0
TRAIN_04893,4
TRAIN_04894,0
TRAIN_04895,3
TRAIN_04896,1
TRAIN_04897,0
TRAIN_04898,1
TRAIN_04899,4
TRAIN_04900,1
TRAIN_04901,2
TRAIN_04902,4
TRAIN_04903,1
TRAIN_04904,3
TRAIN_04905,1
TRAIN_04906,0
TRAIN_04907,0
TRAIN_04908,1
TRAIN_04909,2
TRAIN_04910,3
TRAIN_04911,4
TRAIN_04912,4
TRAIN_04913,4
TRAIN_04914,0
TRAIN_04915,0
TRAIN_04916,2
TRAIN_04917,1
TRAIN_04918,1
TRAIN_04919,2
TRAIN_04920,2
TRAIN_04921,4
TRAIN_04922,3
TRAIN_04923,4
TRAIN_04924,4
TRAIN_04925,4
TRAIN_04926,4
TRAIN_04927,1
TRAIN_04928,3
TRAIN_04929,4
TRAIN_04930,2
TRAIN_04931,1
TRAIN_04932,3
TRAIN_04933,1
TRAIN_04934,0
TRAIN_04935,3
TRAIN_04936,2
TRAIN_04937,1
TRAIN_04938,3
TRAIN_04939,3
TRAIN_04940,1
TRAIN_04941,3
TRAIN_04942,3
TRAIN_04943,0
TRAIN_04944,3
TRAIN_04945,2
TRAIN_04946,0
TRAIN_04947,1
TRAIN_04948,1
TRAIN_04949,3
TRAIN_04950,2
TRAIN_04951,0
TRAIN_04952,4
TRAIN_04953,2
TRAIN_04954,4
TRAIN_04955,2
TRAIN_04956,3
TRAIN_04957,1
TRAIN_04958,4
TRAIN_04959,3
TRAIN_04960,1
TRAIN_04961,1
TRAIN_04962,2
TRAIN_04963,2
TRAIN_04964,1
TRAIN_04965,2
TRAIN_04966,4
TRAIN_04967,1
TRAIN_04968,2
TRAIN_04969,2
TRAIN_04970,0
TRAIN_04971,3
TRAIN_04972,0
TRAIN_04973,2
TRAIN_04974,0
TRAIN_04975,0
TRAIN_04976,2
TRAIN_04977,2
TRAIN_04978,2
TRAIN_04979,3
TRAIN_04980,1
TRAIN_04981,0
TRAIN_04982,3
TRAIN_04983,4
TRAIN_04984,0
TRAIN_04985,2
TRAIN_04986,0
TRAIN_04987,2
TRAIN_04988,2
TRAIN_04989,3
TRAIN_04990,1
TRAIN_04991,2
TRAIN_04992,0
TRAIN_04993,2
TRAIN_04994,2
TRAIN_04995,0
TRAIN_04996,1
TRAIN_04997,4
TRAIN_04998,2
TRAIN_04999,2
TRAIN_05000,4
TRAIN_05001,4
TRAIN_05002,0
TRAIN_05003,1
TRAIN_05004,4
TRAIN_05005,4
TRAIN_05006,0
TRAIN_05007,1
TRAIN_05008,3
TRAIN_05009,3
TRAIN_05010,3
TRAIN_05011,4
TRAIN_05012,0
TRAIN_05013,0
TRAIN_05014,1
TRAIN_05015,3
TRAIN_05016,2
TRAIN_05017,3
TRAIN_05018,4
TRAIN_05019,4
TRAIN_05020,2
TRAIN_05021,1
TRAIN_05022,1
TRAIN_05023,4
TRAIN_05024,0
TRAIN_05025,4
TRAIN_05026,1
TRAIN_05027,0
TRAIN_05028,1
TRAIN_05029,4
TRAIN_05030,0
TRAIN_05031,0
TRAIN_05032,2
TRAIN_05033,2
TRAIN_05034,2
TRAIN_05035,4
TRAIN_05036,4
TRAIN_05037,1
TRAIN_05038,0
TRAIN_05039,2
TRAIN_05040,2
TRAIN_05041,2
TRAIN_05042,1
TRAIN_05043,3
TRAIN_05044,2
TRAIN_05045,1
TRAIN_05046,4
TRAIN_05047,1
TRAIN_05048,1
TRAIN_05049,1
TRAIN_05050,2
TRAIN_05051,2
TRAIN_05052,0
TRAIN_05053,0
TRAIN_05054,3
TRAIN_05055,3
TRAIN_05056,1
TRAIN_05057,2
TRAIN_05058,2
TRAIN_05059,3
TRAIN_05060,3
TRAIN_05061,1
TRAIN_05062,0
TRAIN_05063,4
TRAIN_05064,4
TRAIN_05065,1
TRAIN_05066,0
TRAIN_05067,2
TRAIN_05068,3
TRAIN_05069,2
TRAIN_05070,4
TRAIN_05071,0
TRAIN_05072,0
TRAIN_05073,2
TRAIN_05074,4
TRAIN_05075,3
TRAIN_05076,2
TRAIN_05077,1
TRAIN_05078,4
TRAIN_05079,0
TRAIN_05080,0
TRAIN_05081,0
TRAIN_05082,3
TRAIN_05083,4
TRAIN_05084,2
TRAIN_05085,4
TRAIN_05086,0
TRAIN_05087,4
